Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count
49714,0.6611969470977783,20,0,890,0,45.0,44.5,0.0,0.0,1346.0437225345902,30.24817354010315,0.0347998393209357,0.14668460719781024,0.6571290493011475,9.059906005859375e-06,0.0347998393209357,0.14668460719781024,0.0,0.0,30.24817354010315,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
49710,0.6603331565856934,20,0,890,0,45.0,44.5,0.0,0.0,1347.8045000826824,30.287741574891736,0.03475437666240491,0.1467256248331207,0.6572580337524414,7.867813110351562e-06,0.03475437666240491,0.1467256248331207,0.0,0.0,30.287741574891736,0.0,44.0,45.0,44.5,0.5,0.25,0,0,0
443,0.08277702331542969,4,6,2064,4397,1816.0,516.0,2974.0,732.8333333333334,78053.06039309662,120.80647019516579,0.009197447035047743,0.015163794486627155,0.0432589054107666,0.0,0.01317270596822103,0.01665362198140178,0.016271400451660156,0.01928893430684782,48.32258807806632,72.48388211709947,54.0,2974.0,646.1,969.1347119982858,939222.0900000002,0,2,0
443,0.001399993896484375,3,2,186,120,78.0,62.0,60.0,60.0,218572.38147138964,3571.4441416893733,0.00034999847412109375,0.0005682808986351428,0.0013339519500732422,0.0,3.3020973205566406e-05,8.940696716308594e-06,0.0,0.0,2142.866485013624,1428.5776566757493,54.0,78.0,61.2,8.818163074019441,77.75999999999999,1,0,3
443,0.0011889934539794922,3,2,186,120,78.0,62.0,60.0,60.0,257360.54220974533,4205.237617806296,0.00029724836349487305,0.00042946636444127337,0.0010371208190917969,0.0,7.593631744384766e-05,4.494190216064453e-05,0.0,0.0,2523.1425706837776,1682.0950471225185,54.0,78.0,61.2,8.818163074019441,77.75999999999999,1,0,3
443,0.1925368309020996,3,7,6279,508,6054.0,2093.0,148.0,72.57142857142857,35250.398420918376,51.93811466173327,0.021392981211344402,0.044479231868162446,0.13843083381652832,0.0,0.0962684154510498,0.09611749649047852,0.023071805636088055,0.05159012576595566,15.581434398519983,36.35668026321329,54.0,6054.0,678.7,1792.2120438162447,3212024.0100000007,0,0,0
443,0.06848788261413574,4,10,708,1871,283.0,177.0,584.0,187.1,37656.29629010754,204.41572239686136,0.005268298662625826,0.014036847651786174,0.0528719425201416,0.0,0.005205313364664714,0.004697797751993118,0.007486873202853733,0.01988258279651863,58.40449211338896,146.0112302834724,54.0,584.0,184.21428571428572,170.2112882656765,28971.88265306122,0,0,0
443,0.9098639488220215,4,4,398,394,145.0,99.5,139.0,98.5,870.4598099808031,8.792523333139426,0.12998056411743164,0.14487077431160092,0.4350268840789795,0.001363992691040039,0.30328798294067383,0.09315404682169041,0.287032683690389,0.13843273304414566,4.396261666569713,4.396261666569713,54.0,145.0,99.0,42.16040796766559,1777.5,0,0,0
443,0.8381259441375732,6,37,42177,5416,20396.0,7029.5,1514.0,146.3783783783784,56785.02178926452,51.304938477052815,0.01995537962232317,0.06304813590518336,0.34459519386291504,0.0,0.16762518882751465,0.13919623729081768,0.02321791648864746,0.0700242321633851,7.158828624705044,44.14610985234777,54.0,20396.0,1106.8139534883721,3742.5856269014103,14006947.174689021,0,0,0
443,0.31325793266296387,10,23,20555,1862,6543.0,2055.5,124.0,80.95652173913044,71560.83745249825,105.34449908250177,0.00978931039571762,0.04238564564753709,0.24215102195739746,0.0,0.03466277652316623,0.07496421462529135,0.01417641206221147,0.05098832469129581,31.922575479545994,73.42192360295579,54.0,6543.0,679.3030303030303,1647.3919054040593,2713900.089990817,0,0,0
5353,4.42905592918396,10,0,2312,0,488.0,231.2,0.0,0.0,522.0074067626368,2.2578175032986025,0.49211732546488446,0.3008345523715662,1.2472119331359863,0.24887800216674805,0.49211732546488446,0.3008345523715662,0.0,0.0,2.2578175032986025,0.0,107.0,488.0,231.2,168.49142411410736,28389.359999999997,0,0,0
443,0.0015268325805664062,1,1,108,60,108.0,108.0,60.0,60.0,110031.71018113679,1309.9013116801998,0.0015268325805664062,0.0,0.0015268325805664062,0.0015268325805664062,0.0,0.0,0.0,0.0,654.9506558400999,654.9506558400999,60.0,108.0,84.0,24.0,576.0,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
5353,3.00002384185791,6,0,453,0,76.0,75.5,0.0,0.0,150.9987999693555,1.9999841055543777,0.600004768371582,0.8021558407841256,2.0089049339294434,0.0,0.600004768371582,0.8021558407841256,0.0,0.0,1.9999841055543777,0.0,75.0,76.0,75.5,0.5,0.25,0,0,0
57621,0.0,1,0,86,0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,0.0,0.0,0,0,0
443,0.001889944076538086,2,1,108,60,54.0,54.0,60.0,60.0,88891.51911189605,1587.3485555695725,0.000944972038269043,0.0008529424667358398,0.0017979145050048828,9.202957153320312e-05,0.001889944076538086,0.0,0.0,0.0,1058.232370379715,529.1161851898574,54.0,60.0,56.0,2.8284271247461903,8.0,2,0,0
5353,7.010098934173584,15,0,8568,0,1324.0,571.2,0.0,0.0,1222.2366731847096,2.139770086107685,0.5007213524409703,0.7085599755115655,2.696012020111084,0.0053250789642333984,0.5007213524409703,0.7085599755115655,0.0,0.0,2.139770086107685,0.0,220.0,1324.0,571.2,367.2837595102729,134897.36,0,0,0
5353,4.006400108337402,3,0,309,0,103.0,103.0,0.0,0.0,77.12659535850264,0.7488018966844917,2.003200054168701,0.9994120597839355,3.0026121139526367,1.0037879943847656,2.003200054168701,0.9994120597839355,0.0,0.0,0.7488018966844917,0.0,103.0,103.0,103.0,0.0,0.0,0,0,0
5228,0.03564906120300293,1,1,55,66,55.0,55.0,66.0,66.0,3394.198778783197,56.10245915344127,0.03564906120300293,0.0,0.03564906120300293,0.03564906120300293,0.0,0.0,0.0,0.0,28.051229576720637,28.051229576720637,55.0,66.0,60.5,5.5,30.25,0,0,0
5228,0.037322044372558594,1,1,55,66,55.0,55.0,66.0,66.0,3242.0517695157787,53.587632553979816,0.037322044372558594,0.0,0.037322044372558594,0.037322044372558594,0.0,0.0,0.0,0.0,26.793816276989908,26.793816276989908,55.0,66.0,60.5,5.5,30.25,0,0,0
5353,0.0,1,0,103,0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,0.0,0.0,0,0,0
443,0.0017001628875732422,1,1,55,66,55.0,55.0,66.0,66.0,71169.65138129295,1176.3578740709577,0.0017001628875732422,0.0,0.0017001628875732422,0.0017001628875732422,0.0,0.0,0.0,0.0,588.1789370354788,588.1789370354788,55.0,66.0,60.5,5.5,30.25,0,0,0
25904,0.0020151138305664062,2,2,153,108,93.0,76.5,54.0,54.0,129521.21911973497,1984.9995267392333,0.0006717046101888021,0.0005350464699554932,0.0013699531555175781,7.009506225585938e-05,0.0019450187683105469,0.0,0.0014400482177734375,0.0,992.4997633696166,992.4997633696166,54.0,93.0,65.25,16.20763708873073,262.6875,2,0,0
61745,0.0002110004425048828,2,0,101,0,56.0,50.5,0.0,0.0,478671.98192090396,9478.653107344633,0.0002110004425048828,0.0,0.0002110004425048828,0.0002110004425048828,0.0002110004425048828,0.0,0.0,0.0,9478.653107344633,0.0,45.0,56.0,50.5,5.5,30.25,0,0,0
