Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count
3000,2.5965020656585693,8,15,1175,20546,427.0,146.875,6454.0,1369.7333333333333,8365.485353269207,8.858071135085481,0.1180228211662986,0.27629751222099613,1.2728219032287598,0.0,0.3709288665226528,0.42097211203311063,0.16260857241494314,0.42986733303526187,3.0810682208992977,5.777002914186183,54.0,6454.0,944.3913043478261,1308.1494642409755,1711255.0207939511,0,2,0
3000,2.366608142852783,8,12,1160,20384,412.0,145.0,6454.0,1698.6666666666667,9103.323701924812,8.450913202678064,0.12455832330804122,0.24162603307257421,1.0105030536651611,0.0,0.3380868775503976,0.3506386489380882,0.09382354129444469,0.14680400202938879,3.3803652810712257,5.070547921606838,54.0,6454.0,1077.2,1577.0598466767203,2487117.7600000007,0,3,0
3000,4.275346994400024,9,12,1124,11902,397.0,124.88888888888889,2614.0,991.8333333333334,3046.770242757334,4.911882012736374,0.21376734972000122,0.38663981652725526,1.737412929534912,0.0,0.534418374300003,0.5549759418776096,0.36312183466824616,0.47152929217949163,2.1050922911727317,2.8067897215636424,54.0,2614.0,620.2857142857143,712.5027747887251,507660.2040816327,0,2,0
53,0.03597402572631836,1,1,83,144,83.0,83.0,144.0,144.0,6310.108346698832,55.595668252853145,0.03597402572631836,0.0,0.03597402572631836,0.03597402572631836,0.0,0.0,0.0,0.0,27.797834126426572,27.797834126426572,83.0,144.0,113.5,30.5,930.25,0,0,0
53,0.028068065643310547,1,1,83,132,83.0,83.0,132.0,132.0,7659.950733058118,71.25535565635458,0.028068065643310547,0.0,0.028068065643310547,0.028068065643310547,0.0,0.0,0.0,0.0,35.62767782817729,35.62767782817729,83.0,132.0,107.5,24.5,600.25,0,0,0
3000,6.626078128814697,19,26,2698,35130,427.0,142.0,3894.0,1351.1538461538462,5708.957737081021,6.791347630555301,0.15059268474578857,0.28939218927571825,1.6403310298919678,0.0,0.3681154516008165,0.411865074543402,0.25265088081359866,0.4113598040070862,2.867457888456683,3.9238897420986185,54.0,3894.0,840.6222222222223,946.1156915136728,895134.9017283953,0,2,0
3000,6.626025199890137,18,23,2348,25278,445.0,130.44444444444446,2614.0,1099.0434782608695,4169.317074202805,6.187721712962969,0.1656506299972534,0.2651117658751537,1.3973760604858398,0.0,0.3897661882288316,0.33109838681642756,0.28606409376317804,0.3916226895260396,2.7165607520325232,3.4711609609304466,54.0,2614.0,673.8048780487804,710.7826404235152,505211.9619274242,0,2,0
3000,6.458134889602661,14,21,2059,31337,421.0,147.07142857142858,7734.0,1492.2380952380952,5171.152441205002,5.41952136310262,0.18994514381184296,0.3510892422747423,1.7923681735992432,0.0,0.4967796068925124,0.462690749209839,0.30805670022964476,0.4831898109715655,2.167808545241048,3.2517128178615717,54.0,7734.0,954.1714285714286,1461.7479260062842,2136706.999183673,0,2,0
3000,6.038038969039917,16,21,2307,31341,438.0,144.1875,5174.0,1492.4285714285713,5572.670228286093,6.127817357542363,0.16772330469555324,0.2586955884288582,1.020352840423584,0.0,0.4025359312693278,0.33063270019985974,0.28520225286483764,0.3779573645412271,2.649866965423725,3.4779503921186388,54.0,5174.0,909.4054054054054,1305.2297397333143,1703624.6734842956,0,2,0
17100,0.2574288845062256,2,4,110,216,56.0,55.0,54.0,54.0,1266.3691590992235,23.307407836182026,0.05148577690124512,0.10231441666658414,0.25611400604248047,7.390975952148438e-05,0.2573549747467041,0.0,0.08556095759073894,0.12065155770357089,7.769135945394009,15.538271890788018,54.0,56.0,54.333333333333336,0.7453559924999298,0.5555555555555554,2,0,2
3000,6.631900072097778,18,24,2060,32636,424.0,114.44444444444444,6454.0,1359.8333333333333,5231.683171158683,6.333026665571382,0.16175366029506777,0.2663544438032179,1.2968928813934326,0.0,0.3901117689469281,0.32935925939112276,0.27403347388557764,0.3929798681013177,2.714154285244878,3.6188723803265037,54.0,6454.0,826.0952380952381,1133.1534341012339,1284036.7052154194,0,2,0
17120,0.0013248920440673828,1,1,54,54,54.0,54.0,54.0,54.0,81516.0755803491,1509.55695519165,0.0013248920440673828,0.0,0.0013248920440673828,0.0013248920440673828,0.0,0.0,0.0,0.0,754.778477595825,754.778477595825,54.0,54.0,54.0,0.0,0.0,1,0,0
17121,0.0010840892791748047,1,1,54,54,54.0,54.0,54.0,54.0,99622.79129096107,1844.866505388168,0.0010840892791748047,0.0,0.0010840892791748047,0.0010840892791748047,0.0,0.0,0.0,0.0,922.433252694084,922.433252694084,54.0,54.0,54.0,0.0,0.0,1,0,0
17123,0.001383066177368164,1,1,54,54,54.0,54.0,54.0,54.0,78087.36976383382,1446.0624030339598,0.001383066177368164,0.0,0.001383066177368164,0.001383066177368164,0.0,0.0,0.0,0.0,723.0312015169799,723.0312015169799,54.0,54.0,54.0,0.0,0.0,1,0,0
17117,0.0018780231475830078,1,1,54,54,54.0,54.0,54.0,54.0,57507.27840548432,1064.9496001015616,0.0018780231475830078,0.0,0.0018780231475830078,0.0018780231475830078,0.0,0.0,0.0,0.0,532.4748000507808,532.4748000507808,54.0,54.0,54.0,0.0,0.0,1,0,0
3000,9.380439043045044,16,22,2004,30786,441.0,125.25,5174.0,1399.3636363636363,3495.5719929027787,4.050983096380165,0.25352537954175797,0.6011362461831034,3.4906160831451416,0.0,0.6253626028696696,0.8404932992816554,0.43287709781101774,0.7881695440117871,1.7056770932127008,2.3453060031674635,54.0,5174.0,862.8947368421053,1202.5617784650112,1446154.8310249308,1,2,0
17126,0.0014181137084960938,1,1,54,54,54.0,54.0,54.0,54.0,76157.50369872226,1410.3241425689307,0.0014181137084960938,0.0,0.0014181137084960938,0.0014181137084960938,0.0,0.0,0.0,0.0,705.1620712844654,705.1620712844654,54.0,54.0,54.0,0.0,0.0,1,0,0
17127,0.0009520053863525391,1,1,54,54,54.0,54.0,54.0,54.0,113444.73628850488,2100.8284497871273,0.0009520053863525391,0.0,0.0009520053863525391,0.0009520053863525391,0.0,0.0,0.0,0.0,1050.4142248935636,1050.4142248935636,54.0,54.0,54.0,0.0,0.0,1,0,0
17129,0.001049041748046875,1,1,54,54,54.0,54.0,54.0,54.0,102951.09818181818,1906.5018181818182,0.001049041748046875,0.0,0.001049041748046875,0.001049041748046875,0.0,0.0,0.0,0.0,953.2509090909091,953.2509090909091,54.0,54.0,54.0,0.0,0.0,1,0,0
17115,0.0008690357208251953,1,1,54,54,54.0,54.0,54.0,54.0,124275.67407407408,2301.4013717421126,0.0008690357208251953,0.0,0.0008690357208251953,0.0008690357208251953,0.0,0.0,0.0,0.0,1150.7006858710563,1150.7006858710563,54.0,54.0,54.0,0.0,0.0,1,0,0
17122,0.0018868446350097656,1,1,54,54,54.0,54.0,54.0,54.0,57238.41698256255,1059.9706848622693,0.0018868446350097656,0.0,0.0018868446350097656,0.0018868446350097656,0.0,0.0,0.0,0.0,529.9853424311347,529.9853424311347,54.0,54.0,54.0,0.0,0.0,1,0,0
17118,0.0015969276428222656,1,1,54,54,54.0,54.0,54.0,54.0,67629.86443714541,1252.4048969841745,0.0015969276428222656,0.0,0.0015969276428222656,0.0015969276428222656,0.0,0.0,0.0,0.0,626.2024484920872,626.2024484920872,54.0,54.0,54.0,0.0,0.0,1,0,0
17124,0.00031304359436035156,1,1,54,54,54.0,54.0,54.0,54.0,344999.87204874336,6388.886519421173,0.00031304359436035156,0.0,0.00031304359436035156,0.00031304359436035156,0.0,0.0,0.0,0.0,3194.4432597105865,3194.4432597105865,54.0,54.0,54.0,0.0,0.0,1,0,0
17128,0.0004200935363769531,1,1,54,54,54.0,54.0,54.0,54.0,257085.60272417706,4760.844494892168,0.0004200935363769531,0.0,0.0004200935363769531,0.0004200935363769531,0.0,0.0,0.0,0.0,2380.422247446084,2380.422247446084,54.0,54.0,54.0,0.0,0.0,1,0,0
